0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
9.0,6.0,12.0,1.0,7.0,3.0,4.0,8.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,146.0,33.0
9.0,6.0,12.0,3.0,8.0,1.0,13.0,7.0,5.0,2.0,14.0,4.0,15.0,10.0,11.0,146.0,47.3
9.0,12.0,11.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,6.0,146.0,53.6
9.0,6.0,12.0,1.0,8.0,3.0,4.0,11.0,5.0,2.0,14.0,13.0,15.0,7.0,10.0,146.0,46.22
9.0,6.0,10.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,12.0,11.0,146.0,34.56
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,15.0,2.0,14.0,13.0,9.0,5.0,11.0,146.0,36.66
9.0,6.0,12.0,2.0,4.0,8.0,1.0,7.0,5.0,3.0,13.0,14.0,15.0,10.0,11.0,146.0,52.2
9.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,11.0,10.0,146.0,33.53
9.0,6.0,12.0,1.0,8.0,2.0,3.0,7.0,5.0,4.0,13.0,14.0,15.0,10.0,11.0,146.0,35.88
9.0,6.0,2.0,4.0,8.0,3.0,1.0,7.0,5.0,12.0,14.0,13.0,15.0,10.0,11.0,146.0,56.3
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,11.0,10.0,146.0,32.0
10.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,9.0,1.0,14.0,13.0,5.0,15.0,11.0,146.0,47.6
9.0,6.0,14.0,3.0,10.0,1.0,4.0,7.0,5.0,2.0,12.0,13.0,15.0,8.0,11.0,146.0,40.53
9.0,4.0,12.0,1.0,8.0,2.0,6.0,7.0,5.0,3.0,13.0,14.0,15.0,10.0,11.0,146.0,38.94
9.0,6.0,11.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,12.0,146.0,32.25
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,146.0,31.19
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,146.0,30.25
1.0,6.0,12.0,2.0,8.0,4.0,9.0,7.0,5.0,3.0,14.0,13.0,15.0,10.0,11.0,146.0,40.8
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,146.0,30.25
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,146.0,31.88
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,9.0,11.0,146.0,32.34
10.0,6.0,5.0,1.0,8.0,3.0,4.0,7.0,12.0,2.0,14.0,13.0,9.0,15.0,11.0,146.0,51.7
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,146.0,30.25
9.0,6.0,12.0,3.0,7.0,1.0,4.0,8.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,146.0,35.7
9.0,6.0,12.0,3.0,8.0,4.0,1.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,146.0,34.84
10.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,13.0,14.0,15.0,9.0,11.0,146.0,34.3
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,146.0,31.88
9.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,146.0,31.78
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,9.0,15.0,11.0,146.0,32.72
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,9.0,11.0,146.0,32.34
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,11.0,10.0,146.0,32.94
9.0,6.0,12.0,3.0,8.0,14.0,4.0,7.0,5.0,1.0,13.0,2.0,15.0,10.0,11.0,146.0,46.47
9.0,6.0,12.0,15.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,1.0,10.0,11.0,146.0,38.62
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,9.0,15.0,11.0,146.0,32.72
10.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,9.0,15.0,11.0,146.0,34.34
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,146.0,32.0
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,11.0,14.0,15.0,13.0,10.0,146.0,38.6
9.0,6.0,12.0,1.0,8.0,7.0,4.0,3.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,146.0,50.47
9.0,8.0,11.0,1.0,6.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,12.0,146.0,36.97
10.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,9.0,11.0,146.0,33.88
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,10.0,15.0,13.0,11.0,146.0,39.66
3.0,6.0,12.0,1.0,8.0,4.0,9.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,146.0,51.47
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,146.0,30.25
10.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,9.0,15.0,11.0,146.0,33.66
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,146.0,32.94
9.0,6.0,11.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,12.0,146.0,32.72
9.0,6.0,13.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,12.0,14.0,15.0,10.0,11.0,146.0,34.0
9.0,6.0,14.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,12.0,15.0,11.0,10.0,146.0,36.1
9.0,6.0,12.0,3.0,5.0,1.0,4.0,7.0,8.0,2.0,14.0,13.0,15.0,10.0,11.0,146.0,41.22
9.0,6.0,12.0,3.0,8.0,4.0,1.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,146.0,36.6
9.0,6.0,11.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,12.0,10.0,146.0,33.66
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,9.0,15.0,11.0,146.0,32.72
9.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,146.0,31.78
9.0,6.0,12.0,4.0,8.0,1.0,3.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,146.0,34.88
9.0,8.0,11.0,4.0,6.0,2.0,1.0,7.0,5.0,3.0,13.0,14.0,15.0,10.0,12.0,146.0,40.06
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,146.0,31.19
4.0,6.0,12.0,2.0,8.0,3.0,9.0,7.0,5.0,1.0,14.0,13.0,15.0,11.0,10.0,146.0,47.12
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,9.0,15.0,11.0,146.0,32.72
10.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,13.0,14.0,15.0,9.0,11.0,146.0,34.3
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,11.0,10.0,146.0,33.62
9.0,6.0,10.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,12.0,11.0,146.0,34.12
9.0,6.0,12.0,3.0,8.0,15.0,4.0,7.0,5.0,2.0,13.0,14.0,1.0,10.0,11.0,146.0,40.6
9.0,6.0,12.0,13.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,1.0,15.0,10.0,11.0,146.0,40.94
9.0,6.0,14.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,12.0,13.0,15.0,10.0,11.0,146.0,32.84
9.0,8.0,12.0,3.0,6.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,146.0,35.88
9.0,12.0,11.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,6.0,146.0,50.56
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,9.0,11.0,146.0,32.34
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,146.0,32.0
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,11.0,10.0,146.0,32.94
10.0,6.0,15.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,9.0,12.0,11.0,146.0,35.8
9.0,6.0,11.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,12.0,146.0,33.66
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,146.0,30.25
9.0,6.0,12.0,1.0,8.0,3.0,14.0,7.0,5.0,2.0,4.0,13.0,15.0,10.0,11.0,146.0,46.0
10.0,6.0,12.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,14.0,13.0,9.0,15.0,11.0,146.0,35.94
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,146.0,31.88
9.0,6.0,14.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,12.0,15.0,10.0,11.0,146.0,33.3
10.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,9.0,11.0,146.0,33.25
9.0,6.0,12.0,1.0,8.0,3.0,5.0,7.0,4.0,2.0,13.0,14.0,15.0,10.0,11.0,146.0,33.53
9.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,11.0,13.0,15.0,14.0,10.0,146.0,39.66
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,146.0,30.25
9.0,13.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,6.0,15.0,10.0,11.0,146.0,57.7
10.0,6.0,12.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,14.0,13.0,15.0,9.0,11.0,146.0,35.56
9.0,6.0,12.0,1.0,7.0,3.0,4.0,8.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,146.0,33.0
9.0,6.0,10.0,1.0,8.0,3.0,4.0,12.0,5.0,2.0,13.0,14.0,15.0,7.0,11.0,146.0,47.9
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,146.0,30.25
9.0,6.0,11.0,1.0,8.0,3.0,5.0,7.0,4.0,2.0,13.0,14.0,15.0,10.0,12.0,146.0,35.53
9.0,6.0,12.0,1.0,7.0,3.0,4.0,8.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,146.0,33.0
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,146.0,32.94
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,11.0,10.0,146.0,32.94
9.0,6.0,12.0,2.0,7.0,3.0,4.0,8.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,146.0,34.6
9.0,6.0,14.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,12.0,13.0,15.0,11.0,10.0,146.0,33.3
9.0,6.0,14.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,12.0,15.0,10.0,11.0,146.0,33.3
15.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,9.0,10.0,11.0,146.0,35.94
9.0,6.0,12.0,2.0,8.0,4.0,1.0,15.0,5.0,3.0,13.0,14.0,7.0,10.0,11.0,146.0,40.44
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,146.0,31.88
9.0,6.0,12.0,1.0,7.0,3.0,4.0,8.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,146.0,33.0
9.0,6.0,14.0,10.0,8.0,1.0,4.0,7.0,5.0,3.0,12.0,13.0,15.0,2.0,11.0,147.0,49.12
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,15.0,14.0,13.0,2.0,10.0,11.0,147.0,44.78
9.0,6.0,12.0,1.0,8.0,4.0,2.0,7.0,5.0,3.0,13.0,14.0,15.0,11.0,10.0,147.0,35.16
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,15.0,13.0,14.0,1.0,10.0,11.0,147.0,38.1
9.0,6.0,12.0,4.0,8.0,2.0,3.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,147.0,33.53
9.0,14.0,12.0,1.0,8.0,4.0,2.0,7.0,5.0,3.0,13.0,6.0,15.0,10.0,11.0,147.0,54.97
3.0,6.0,11.0,2.0,8.0,1.0,4.0,7.0,5.0,9.0,13.0,14.0,15.0,10.0,12.0,147.0,51.66
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,15.0,13.0,14.0,2.0,10.0,11.0,147.0,44.78
10.0,6.0,12.0,3.0,4.0,1.0,8.0,7.0,5.0,2.0,14.0,13.0,15.0,9.0,11.0,147.0,44.6
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,147.0,32.94
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,147.0,31.88
9.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,147.0,31.78
9.0,6.0,14.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,12.0,15.0,10.0,11.0,147.0,33.3
9.0,6.0,12.0,2.0,8.0,4.0,1.0,7.0,11.0,3.0,14.0,13.0,15.0,10.0,5.0,147.0,47.0
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,147.0,30.25
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,11.0,15.0,10.0,13.0,147.0,35.9
9.0,12.0,6.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,147.0,50.7
9.0,15.0,12.0,1.0,7.0,3.0,4.0,8.0,5.0,2.0,14.0,13.0,6.0,10.0,11.0,147.0,38.03
9.0,6.0,12.0,1.0,8.0,4.0,2.0,7.0,5.0,3.0,13.0,14.0,15.0,10.0,11.0,147.0,33.4
9.0,6.0,12.0,3.0,8.0,15.0,1.0,7.0,5.0,2.0,14.0,13.0,4.0,10.0,11.0,147.0,44.16
9.0,12.0,6.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,147.0,53.72
9.0,15.0,12.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,13.0,14.0,6.0,10.0,11.0,147.0,42.03
9.0,6.0,12.0,4.0,8.0,1.0,3.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,147.0,34.88
9.0,6.0,12.0,3.0,8.0,4.0,1.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,147.0,34.84
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,11.0,2.0,14.0,13.0,15.0,10.0,5.0,147.0,44.8
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,9.0,13.0,15.0,11.0,147.0,47.94
9.0,6.0,5.0,1.0,8.0,3.0,4.0,7.0,10.0,2.0,13.0,14.0,15.0,12.0,11.0,147.0,46.97
9.0,6.0,12.0,4.0,8.0,3.0,1.0,7.0,5.0,2.0,13.0,14.0,15.0,11.0,10.0,147.0,37.1
9.0,6.0,12.0,2.0,8.0,1.0,4.0,7.0,5.0,3.0,13.0,14.0,15.0,10.0,11.0,147.0,33.25
9.0,6.0,12.0,11.0,8.0,4.0,2.0,7.0,5.0,1.0,14.0,13.0,15.0,3.0,10.0,147.0,44.88
9.0,6.0,12.0,2.0,8.0,1.0,4.0,7.0,5.0,3.0,13.0,14.0,15.0,10.0,11.0,147.0,33.25
9.0,6.0,12.0,4.0,8.0,3.0,1.0,7.0,5.0,13.0,14.0,2.0,15.0,11.0,10.0,147.0,58.75
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,147.0,31.19
9.0,6.0,12.0,2.0,8.0,4.0,1.0,7.0,5.0,3.0,14.0,13.0,15.0,11.0,10.0,147.0,34.53
9.0,6.0,12.0,2.0,4.0,1.0,8.0,7.0,5.0,3.0,14.0,13.0,15.0,11.0,10.0,147.0,50.62
9.0,6.0,12.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,147.0,33.47
9.0,6.0,12.0,2.0,15.0,3.0,4.0,7.0,5.0,1.0,14.0,13.0,8.0,10.0,11.0,147.0,36.2
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,147.0,31.19
9.0,6.0,11.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,10.0,12.0,147.0,34.72
14.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,9.0,15.0,10.0,11.0,147.0,44.47
9.0,6.0,12.0,2.0,8.0,4.0,3.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,147.0,33.03
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,147.0,30.25
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,147.0,32.0
9.0,6.0,12.0,2.0,8.0,3.0,15.0,7.0,5.0,1.0,13.0,14.0,4.0,10.0,11.0,147.0,45.22
9.0,12.0,6.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,147.0,53.03
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,11.0,10.0,147.0,32.0
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,147.0,32.0
9.0,12.0,14.0,4.0,8.0,2.0,1.0,7.0,5.0,3.0,6.0,13.0,15.0,10.0,11.0,147.0,59.16
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,147.0,30.25
9.0,6.0,12.0,4.0,8.0,1.0,3.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,147.0,36.62
10.0,6.0,7.0,3.0,8.0,1.0,4.0,12.0,5.0,2.0,13.0,14.0,15.0,9.0,11.0,147.0,54.94
9.0,11.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,6.0,147.0,47.28
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,147.0,31.19
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,147.0,31.88
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,11.0,10.0,147.0,32.0
9.0,6.0,12.0,2.0,8.0,1.0,5.0,7.0,4.0,3.0,13.0,14.0,15.0,10.0,11.0,147.0,36.9
9.0,6.0,12.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,147.0,33.47
9.0,6.0,1.0,4.0,8.0,2.0,3.0,7.0,5.0,12.0,13.0,14.0,15.0,10.0,11.0,147.0,50.06
5.0,6.0,11.0,1.0,8.0,2.0,4.0,7.0,9.0,3.0,13.0,14.0,15.0,10.0,12.0,147.0,42.88
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,13.0,2.0,14.0,5.0,15.0,10.0,11.0,147.0,53.44
9.0,6.0,12.0,2.0,8.0,4.0,1.0,7.0,5.0,3.0,14.0,13.0,15.0,10.0,11.0,147.0,32.78
9.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,13.0,14.0,10.0,15.0,11.0,147.0,34.3
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,147.0,30.25
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,11.0,10.0,147.0,32.94
9.0,6.0,12.0,1.0,3.0,4.0,8.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,147.0,52.47
9.0,6.0,12.0,3.0,1.0,2.0,4.0,7.0,5.0,8.0,14.0,13.0,15.0,10.0,11.0,147.0,51.22
9.0,6.0,12.0,1.0,8.0,4.0,2.0,7.0,5.0,3.0,14.0,13.0,15.0,10.0,11.0,147.0,33.4
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,147.0,30.25
9.0,6.0,12.0,1.0,15.0,4.0,2.0,7.0,5.0,3.0,14.0,13.0,8.0,10.0,11.0,147.0,37.72
9.0,6.0,12.0,2.0,8.0,3.0,4.0,13.0,5.0,1.0,7.0,14.0,15.0,10.0,11.0,147.0,58.97
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,147.0,31.88
9.0,6.0,12.0,2.0,8.0,1.0,4.0,7.0,5.0,3.0,13.0,14.0,15.0,10.0,11.0,147.0,33.25
9.0,6.0,12.0,3.0,8.0,1.0,7.0,4.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,147.0,46.9
14.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,9.0,15.0,11.0,10.0,147.0,46.62
9.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,147.0,31.78
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,147.0,31.88
9.0,6.0,12.0,4.0,8.0,1.0,3.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,147.0,34.88
9.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,147.0,31.78
9.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,147.0,31.78
9.0,6.0,12.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,147.0,33.47
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,147.0,32.0
9.0,6.0,14.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,12.0,15.0,10.0,11.0,147.0,33.3
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,147.0,30.25
10.0,12.0,6.0,2.0,8.0,4.0,1.0,7.0,5.0,3.0,13.0,14.0,9.0,15.0,11.0,147.0,55.72
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,9.0,11.0,147.0,32.34
9.0,6.0,12.0,1.0,7.0,3.0,4.0,8.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,147.0,33.0
9.0,6.0,12.0,4.0,8.0,1.0,3.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,147.0,36.62
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,147.0,31.88
9.0,13.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,6.0,14.0,15.0,10.0,11.0,147.0,57.2
9.0,6.0,15.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,12.0,10.0,11.0,147.0,36.56
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,10.0,13.0,15.0,14.0,11.0,147.0,39.75
9.0,6.0,12.0,2.0,8.0,4.0,3.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,147.0,33.03
9.0,6.0,12.0,1.0,8.0,3.0,2.0,7.0,5.0,4.0,14.0,13.0,15.0,10.0,11.0,147.0,33.8
11.0,6.0,12.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,14.0,13.0,15.0,9.0,10.0,147.0,37.5
9.0,6.0,12.0,1.0,8.0,2.0,4.0,14.0,5.0,3.0,13.0,7.0,15.0,10.0,11.0,147.0,55.75
9.0,6.0,12.0,2.0,8.0,4.0,1.0,7.0,5.0,3.0,14.0,13.0,11.0,10.0,15.0,147.0,38.5
9.0,6.0,12.0,1.0,8.0,2.0,5.0,7.0,4.0,3.0,14.0,13.0,15.0,10.0,11.0,147.0,35.9
9.0,11.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,6.0,147.0,47.97
10.0,6.0,12.0,4.0,8.0,2.0,14.0,7.0,5.0,1.0,3.0,13.0,15.0,9.0,11.0,147.0,47.12
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,15.0,14.0,13.0,2.0,10.0,11.0,147.0,45.72
9.0,6.0,12.0,3.0,8.0,4.0,2.0,7.0,1.0,5.0,14.0,13.0,15.0,10.0,11.0,148.0,36.62
7.0,6.0,12.0,2.0,8.0,1.0,4.0,10.0,5.0,3.0,13.0,14.0,15.0,9.0,11.0,148.0,46.06
9.0,6.0,12.0,2.0,8.0,3.0,10.0,7.0,5.0,1.0,14.0,13.0,15.0,4.0,11.0,148.0,42.03
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,148.0,32.0
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,148.0,30.25
9.0,6.0,11.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,12.0,10.0,148.0,32.72
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,148.0,30.25
9.0,6.0,12.0,1.0,8.0,3.0,5.0,7.0,15.0,2.0,13.0,14.0,4.0,10.0,11.0,148.0,46.28
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,148.0,31.19
